event_id,name,artist_ids,art_forms,genres,language,region,venue,style,mood_tags,festival,festivals,event_type,date,capacity,ticket_price,status,capacity_norm,ticket_price_norm
E0462,Peradeniya Arts Festival - Priya Thiyagarajah,['A0204'],['visual_arts'],"['traditional', 'contemporary']",['sinhala'],central,Kelaniya Raja Maha Vihara,['contemporary'],"['spiritual', 'patriotic']",peradeniya_arts_festival,['peradeniya_arts_festival'],exhibition,2026-07-02 12:53:44.326821,100,500,upcoming,0.02564102564102564,0.16666666666666666
E0463,Evening with Tharindu Jayasuriya,"['A0294', 'A0303']","['dance', 'literature']","['kandyan', 'traditional', 'contemporary']","['sinhala', 'english']",sabaragamuwa,Lionel Wendt Theatre,"['traditional', 'contemporary']","['spiritual', 'energetic', 'celebratory']",Unknown,[],concert,2026-05-12 12:53:44.326837,100,1500,upcoming,0.02564102564102564,0.5
E0464,Night of Vel Gunawardena,"['A0106', 'A0099']","['dance', 'visual_arts']","['low_country', 'contemporary']","['tamil', 'sinhala']",sabaragamuwa,Viharamahadevi Park Open Air Theatre,"['traditional', 'contemporary']","['intellectual', 'devotional', 'reflective']",Unknown,[],workshop,2026-04-06 12:53:44.326853,200,500,upcoming,0.07692307692307693,0.16666666666666666
E0465,Night of Nalaka Kumar,['A0181'],['literature'],['traditional'],['sinhala'],central,Cinnamon Grand Ballroom,['contemporary'],['intellectual'],Unknown,[],performance,2026-06-23 12:53:44.326867,100,1500,upcoming,0.02564102564102564,0.5
E0466,Celebration of Meena Rajapaksa,"['A0426', 'A0437']","['dance', 'crafts']","['traditional', 'contemporary']","['tamil', 'sinhala']",north_central,Elphinstone Theatre,['contemporary'],"['celebratory', 'patriotic', 'intellectual']",Unknown,[],workshop,2026-08-01 12:53:44.326881,100,500,upcoming,0.02564102564102564,0.16666666666666666
E0467,Live Vel Gunawardena,"['A0106', 'A0052']","['dance', 'visual_arts']",['contemporary'],"['tamil', 'sinhala']",sabaragamuwa,Nelum Pokuna Theatre,['contemporary'],"['intellectual', 'celebratory', 'reflective']",Unknown,[],performance,2026-06-10 12:53:44.326896,2000,3000,upcoming,1.0,1.0
E0468,Celebration of Thilini Nadarajah,['A0354'],['visual_arts'],['contemporary'],"['sinhala', 'english']",eastern,Mount Lavinia Hotel Ballroom,['contemporary'],"['spiritual', 'patriotic']",Unknown,[],exhibition,2026-03-18 12:53:44.326910,2000,500,upcoming,1.0,0.16666666666666666
E0469,Peradeniya Arts Festival - Iraj Weeraratne,"['A0017', 'A0104', 'A0380']","['visual_arts', 'dance', 'literature']",['contemporary'],"['tamil', 'sinhala']",north_central,Sapumal Foundation,['contemporary'],"['celebratory', 'spiritual', 'devotional']",peradeniya_arts_festival,['peradeniya_arts_festival'],concert,2026-04-10 12:53:44.326927,100,1000,upcoming,0.02564102564102564,0.3333333333333333
E0470,Celebration of Shehan Bandara,['A0320'],['dance'],['contemporary'],['sinhala'],uva,Colombo Racecourse,['contemporary'],['devotional'],Unknown,[],ritual_ceremony,2026-06-21 12:53:44.326941,100,2000,upcoming,0.02564102564102564,0.6666666666666666
E0471,Live Sachini Nadarajah,['A0324'],['drama'],['nadagam'],['sinhala'],north_central,Gangaramaya Temple Grounds,['contemporary'],"['intellectual', 'romantic', 'spiritual']",Unknown,[],performance,2026-05-13 12:53:44.326955,2000,1500,upcoming,1.0,0.5
E0472,Celebration of Gayan Silva,['A0112'],['crafts'],['traditional'],['sinhala'],southern,Sapumal Foundation,['contemporary'],['energetic'],Unknown,[],concert,2026-07-11 12:53:44.326969,1000,3000,upcoming,0.48717948717948717,1.0
E0473,Evening with Nuwan Mendis,"['A0351', 'A0346']","['drama', 'music']","['sokari', 'classical_sinhala', 'folk_music']",['sinhala'],eastern,Independence Square,"['traditional', 'contemporary']","['spiritual', 'patriotic', 'devotional']",Unknown,[],workshop,2026-05-28 12:53:44.326984,1000,3000,upcoming,0.48717948717948717,1.0
E0474,Celebration of Saman Nadarajah,['A0457'],['dance'],"['contemporary', 'folk']","['sinhala', 'english']",north_western,Paradise Road Gallery,['contemporary'],"['reflective', 'energetic', 'romantic']",Unknown,[],competition,2026-05-15 12:53:44.326998,2000,1000,upcoming,1.0,0.3333333333333333
E0475,Night of Dinesh Jayawardena,['A0425'],['literature'],['contemporary'],"['sinhala', 'english']",southern,University of Peradeniya Open Air Theatre,['contemporary'],"['spiritual', 'reflective']",Unknown,[],concert,2026-07-30 12:53:44.327025,2000,2000,upcoming,1.0,0.6666666666666666
E0476,Night of Saman Liyanage,['A0342'],['drama'],['nadagam'],['sinhala'],north_central,Kandy Lake Club,['contemporary'],['spiritual'],Unknown,[],workshop,2026-04-25 12:53:44.327039,50,1000,upcoming,0.0,0.3333333333333333
E0477,Celebration of Dinesh Amarasinghe,"['A0322', 'A0421']","['music', 'visual_arts']","['traditional', 'contemporary']","['tamil', 'sinhala']",eastern,Sapumal Foundation,['contemporary'],"['romantic', 'celebratory', 'patriotic']",Unknown,[],performance,2026-07-25 12:53:44.327054,1000,1500,upcoming,0.48717948717948717,0.5
E0478,Live Suresh Nadarajah,"['A0134', 'A0371']","['dance', 'literature']","['bharatanatyam', 'traditional', 'contemporary', 'folk']","['tamil', 'english']",northern,Viharamahadevi Park Open Air Theatre,['contemporary'],"['romantic', 'spiritual', 'energetic']",Unknown,[],festival,2026-04-05 12:53:44.327070,2000,1000,upcoming,1.0,0.3333333333333333
E0479,Night of Buddhika Dissanayake,['A0233'],['dance'],['kandyan'],['sinhala'],central,Sri Lanka Foundation Institute,['traditional'],"['intellectual', 'devotional']",Unknown,[],festival,2026-08-02 12:53:44.327084,2000,1000,upcoming,1.0,0.3333333333333333
E0480,Celebration of Nishani Pathirana,"['A0041', 'A0355']","['music', 'visual_arts']","['devotional_hindu', 'traditional']","['tamil', 'sinhala']",western,Maharagama Youth Centre,['contemporary'],"['spiritual', 'patriotic', 'devotional']",Unknown,[],concert,2026-04-11 12:53:44.327099,100,0,upcoming,0.02564102564102564,0.0
E0481,Live Sanduni Pathirana,"['A0422', 'A0345']","['drama', 'visual_arts']","['traditional', 'contemporary']","['sinhala', 'english']",eastern,Galadari Hotel Ballroom,['contemporary'],"['romantic', 'spiritual', 'celebratory']",Unknown,[],exhibition,2026-03-02 12:53:44.327118,2000,3000,upcoming,1.0,1.0
E0482,Evening with Sandanari,['A0005'],['literature'],['traditional'],['sinhala'],southern,Cinnamon Grand Ballroom,['contemporary'],['intellectual'],Unknown,[],workshop,2026-06-01 12:53:44.327131,2000,3000,upcoming,1.0,1.0
E0483,Evening with Hiruni De Silva,"['A0392', 'A0018']","['dance', 'literature']","['kandyan', 'traditional', 'contemporary']","['sinhala', 'english']",northern,Cinnamon Grand Ballroom,"['traditional', 'contemporary']","['spiritual', 'patriotic', 'celebratory']",Unknown,[],competition,2026-04-27 12:53:44.327147,500,1500,upcoming,0.23076923076923078,0.5
E0484,Night of Nadeesha Thiyagarajah,['A0152'],['drama'],['nadagam'],['sinhala'],southern,Bentota Beach Resort,['contemporary'],['spiritual'],Unknown,[],festival,2026-08-02 12:53:44.327160,1000,500,upcoming,0.48717948717948717,0.16666666666666666
E0485,Live Hiruni Wickremasinghe,['A0298'],['literature'],['traditional'],['sinhala'],north_western,Sugathadasa Indoor Stadium,['contemporary'],['celebratory'],Unknown,[],competition,2026-07-17 12:53:44.327173,50,3000,upcoming,0.0,1.0
E0486,Night of Thisara Jayasuriya,['A0171'],['dance'],['folk'],['sinhala'],western,Jaffna Public Library Hall,['contemporary'],"['spiritual', 'energetic']",Unknown,[],exhibition,2026-03-19 12:53:44.327187,500,1500,upcoming,0.23076923076923078,0.5
E0487,Evening with Ajith Mendis,['A0166'],['music'],['folk_music'],['sinhala'],uva,Sugathadasa Indoor Stadium,['contemporary'],['devotional'],Unknown,[],festival,2026-05-23 12:53:44.327200,100,1000,upcoming,0.02564102564102564,0.3333333333333333
E0488,Celebration of Nishani De Silva,['A0293'],['drama'],['experimental'],['sinhala'],northern,Galadari Hotel Ballroom,['contemporary'],"['celebratory', 'patriotic', 'energetic']",Unknown,[],performance,2026-07-12 12:53:44.327213,1000,1000,upcoming,0.48717948717948717,0.3333333333333333
E0489,Evening with Angelo Silva,"['A0147', 'A0003', 'A0102']","['crafts', 'visual_arts']",['contemporary'],"['sinhala', 'english']",central,Galle International Cricket Stadium,['contemporary'],"['intellectual', 'patriotic', 'romantic']",Unknown,[],festival,2026-04-24 12:53:44.327230,500,500,upcoming,0.23076923076923078,0.16666666666666666
E0490,Live Sandani Jayawardena,"['A0334', 'A0188']","['drama', 'visual_arts']","['sokari', 'contemporary', 'nurti']",['sinhala'],uva,Galle Fort Gateway,['contemporary'],"['intellectual', 'spiritual', 'romantic']",Unknown,[],concert,2026-06-21 12:53:44.327245,500,500,upcoming,0.23076923076923078,0.16666666666666666
E0491,Evening with Hiruni Ekanayake,['A0378'],['visual_arts'],['traditional'],['sinhala'],sabaragamuwa,Gangaramaya Temple Grounds,['contemporary'],"['intellectual', 'devotional', 'energetic']",Unknown,[],concert,2026-07-29 12:53:44.327259,100,3000,upcoming,0.02564102564102564,1.0
E0492,Evening with Priya Sivarajah,"['A0194', 'A0343', 'A0192']","['dance', 'drama', 'visual_arts']","['kolam', 'traditional', 'fusion', 'nadagam']",['sinhala'],sabaragamuwa,Elphinstone Theatre,"['contemporary', 'traditional', 'fusion']","['romantic', 'spiritual', 'intellectual']",Unknown,[],competition,2026-03-24 12:53:44.327277,200,3000,upcoming,0.07692307692307693,1.0
E0493,Evening with Nadeesha De Silva,"['A0236', 'A0104']","['literature', 'music']","['elle', 'contemporary']",['sinhala'],western,Jaffna Public Library Hall,['contemporary'],"['romantic', 'spiritual', 'celebratory']",Unknown,[],performance,2026-04-03 12:53:44.327292,200,2000,upcoming,0.07692307692307693,0.6666666666666666
E0494,Live Damith Rajapaksa,['A0109'],['visual_arts'],"['traditional', 'contemporary']",['english'],north_central,Cinnamon Lakeside Ballroom,['contemporary'],"['intellectual', 'romantic']",Unknown,[],concert,2026-05-30 12:53:44.327306,2000,1500,upcoming,1.0,0.5
E0495,Evening with Ayesha Pathirana,"['A0297', 'A0063']","['dance', 'literature']","['traditional', 'fusion']",['sinhala'],eastern,Nelum Pokuna Theatre,"['fusion', 'contemporary']","['celebratory', 'devotional', 'intellectual']",Unknown,[],festival,2026-02-12 12:53:44.327321,200,1000,upcoming,0.07692307692307693,0.3333333333333333
E0496,Night of Madhavi Gunasekara,['A0496'],['music'],"['classical_sinhala', 'baila']",['sinhala'],uva,Lionel Wendt Theatre,['traditional'],"['celebratory', 'energetic']",Unknown,[],competition,2026-06-03 12:53:44.327334,100,3000,upcoming,0.02564102564102564,1.0
E0497,Night of Muthu Sivarajah,['A0155'],['dance'],"['contemporary', 'sabaragamuwa']",['tamil'],northern,Sapumal Foundation,['contemporary'],['spiritual'],Unknown,[],ritual_ceremony,2026-07-02 12:53:44.327348,1000,3000,upcoming,0.48717948717948717,1.0
E0498,Evening with Nuwan Samaraweera,"['A0263', 'A0182']","['dance', 'visual_arts']","['low_country', 'contemporary']",['english'],northern,Sri Lanka Foundation Institute,"['traditional', 'contemporary']","['patriotic', 'devotional', 'energetic']",Unknown,[],exhibition,2026-04-22 12:53:44.327364,50,1500,upcoming,0.0,0.5
E0499,Peradeniya Arts Festival - Thisara Gunasekara,"['A0402', 'A0417']",['drama'],"['street_drama', 'sokari', 'contemporary']","['sinhala', 'english']",southern,Sri Lanka Foundation Institute,['contemporary'],"['spiritual', 'intellectual', 'energetic']",peradeniya_arts_festival,['peradeniya_arts_festival'],competition,2026-06-16 12:53:44.327380,50,500,upcoming,0.0,0.16666666666666666
E0500,Celebration of Damith Sivarajah,['A0480'],['literature'],"['traditional', 'contemporary']",['sinhala'],central,Maharagama Youth Centre,['contemporary'],['celebratory'],Unknown,[],competition,2026-03-09 12:53:44.327395,50,1000,upcoming,0.0,0.3333333333333333
E0501,Evening with Sachini Nadarajah,"['A0417', 'A0126']","['drama', 'visual_arts']","['sokari', 'traditional', 'contemporary']",['english'],uva,Lumbini Theatre (Havelock Town),['contemporary'],"['patriotic', 'romantic']",Unknown,[],workshop,2026-07-07 12:53:44.327410,200,1000,upcoming,0.07692307692307693,0.3333333333333333
E0502,Celebration of Lasith Jayasuriya,"['A0352', 'A0491']","['drama', 'literature']","['street_drama', 'traditional', 'contemporary']","['sinhala', 'english']",eastern,Elphinstone Theatre,['contemporary'],"['devotional', 'reflective']",Unknown,[],festival,2026-06-02 12:53:44.327425,1000,0,upcoming,0.48717948717948717,0.0
E0503,Live Chandima Rajapaksa,['A0483'],['music'],"['contemporary', 'fusion']",['sinhala'],uva,Bentota Beach Resort,"['contemporary', 'fusion']","['intellectual', 'energetic']",Unknown,[],concert,2026-05-20 12:53:44.327440,500,1000,upcoming,0.23076923076923078,0.3333333333333333
E0504,Night of Hiruni Thiyagarajah,['A0226'],['music'],"['fusion', 'devotional_buddhist']",['sinhala'],central,Colombo Racecourse,['traditional'],"['spiritual', 'devotional']",Unknown,[],ritual_ceremony,2026-06-05 12:53:44.327454,500,0,upcoming,0.23076923076923078,0.0
E0505,Peradeniya Arts Festival - Damith Nadarajah,"['A0140', 'A0125', 'A0417']","['drama', 'crafts']","['sokari', 'contemporary', 'nadagam']","['tamil', 'english']",north_western,Punchi Theatre (Borella),['contemporary'],"['patriotic', 'energetic', 'romantic']",peradeniya_arts_festival,['peradeniya_arts_festival'],exhibition,2026-06-20 12:53:44.327472,200,1000,upcoming,0.07692307692307693,0.3333333333333333
E0506,Live Thiru Dissanayake,['A0020'],['dance'],['bharatanatyam'],['tamil'],northern,Cinnamon Grand Ballroom,['contemporary'],"['patriotic', 'devotional', 'romantic']",Unknown,[],performance,2026-02-24 12:53:44.327487,100,500,upcoming,0.02564102564102564,0.16666666666666666
E0507,Evening with Nadeeka Liyanage,['A0292'],['drama'],"['street_drama', 'kolam']",['sinhala'],southern,Paradise Road Gallery,['traditional'],['romantic'],Unknown,[],festival,2026-08-01 12:53:44.327511,500,500,upcoming,0.23076923076923078,0.16666666666666666
E0508,Celebration of Damith Amarasinghe,"['A0487', 'A0327']","['dance', 'literature']","['traditional', 'contemporary', 'folk']","['sinhala', 'english']",western,Kandy Lake Club,['contemporary'],"['intellectual', 'patriotic', 'spiritual']",Unknown,[],exhibition,2026-04-07 12:53:44.327526,200,500,upcoming,0.07692307692307693,0.16666666666666666
E0509,Independence Day - Nadeesha Jayawardena,['A0207'],['drama'],['contemporary'],"['sinhala', 'english']",eastern,Cinnamon Lakeside Ballroom,['contemporary'],['patriotic'],independence_day,['independence_day'],exhibition,2026-03-29 12:53:44.327541,50,1000,upcoming,0.0,0.3333333333333333
E0510,Live Ayesha Senanayake,['A0016'],['dance'],['kandyan'],['sinhala'],central,Tower Hall Theatre,['traditional'],"['romantic', 'reflective']",Unknown,[],festival,2026-02-11 12:53:44.327555,1000,1000,upcoming,0.48717948717948717,0.3333333333333333
E0511,Evening with Ravi Liyanage,['A0444'],['drama'],['kolam'],['sinhala'],southern,Navarangahala (Borella),['traditional'],['devotional'],Unknown,[],workshop,2026-07-19 12:53:44.327568,200,1500,upcoming,0.07692307692307693,0.5
E0512,Evening with Priya Rathnayake,['A0153'],['crafts'],['traditional'],['sinhala'],southern,Mount Lavinia Hotel Ballroom,['contemporary'],"['celebratory', 'intellectual']",Unknown,[],ritual_ceremony,2026-02-25 12:53:44.327582,100,1500,upcoming,0.02564102564102564,0.5
E0513,Live Thilini Liyanage,['A0141'],['drama'],['kolam'],['sinhala'],southern,Colombo University Arts Theatre,['traditional'],['patriotic'],Unknown,[],workshop,2026-07-09 12:53:44.327595,50,3000,upcoming,0.0,1.0
E0514,Evening with Tharindu Samaraweera,['A0095'],['drama'],"['street_drama', 'contemporary']",['english'],eastern,Jaffna Public Library Hall,['contemporary'],"['intellectual', 'patriotic']",Unknown,[],concert,2026-02-21 12:53:44.327609,100,3000,upcoming,0.02564102564102564,1.0
E0515,Live Sanduni Rajapaksa,"['A0179', 'A0282']","['crafts', 'music']","['elle', 'contemporary']",['sinhala'],central,Galadari Hotel Ballroom,['contemporary'],"['intellectual', 'celebratory', 'reflective']",Unknown,[],competition,2026-06-18 12:53:44.327631,2000,3000,upcoming,1.0,1.0
E0516,Night of Gayan Fernando,"['A0462', 'A0327']",['dance'],"['fusion', 'folk']",['sinhala'],north_central,Nelum Pokuna Theatre,"['contemporary', 'fusion']","['intellectual', 'energetic', 'spiritual']",Unknown,[],concert,2026-04-28 12:53:44.327647,50,1000,upcoming,0.0,0.3333333333333333
E0517,Evening with Meena Herath,['A0190'],['music'],['carnatic'],['tamil'],northern,Viharamahadevi Park Open Air Theatre,['contemporary'],"['intellectual', 'devotional', 'spiritual']",Unknown,[],ritual_ceremony,2026-06-29 12:53:44.327661,500,3000,upcoming,0.23076923076923078,1.0
E0518,Celebration of Sachini Nadarajah,['A0417'],['drama'],"['sokari', 'contemporary']",['english'],uva,Elphinstone Theatre,['contemporary'],['romantic'],Unknown,[],festival,2026-02-10 12:53:44.327674,50,0,upcoming,0.0,0.0
E0519,Esala Perahera - Yashodha Perera,"['A0246', 'A0098']","['dance', 'drama']","['experimental', 'kandyan', 'contemporary']","['sinhala', 'english']",central,Waters Edge,"['traditional', 'contemporary']","['spiritual', 'energetic', 'intellectual']",esala_perahera,['esala_perahera'],concert,2026-02-27 12:53:44.327691,100,500,upcoming,0.02564102564102564,0.16666666666666666
E0520,Esala Perahera - Sanduni Sivarajah,"['A0438', 'A0238']","['dance', 'music']","['classical_sinhala', 'bharatanatyam', 'fusion', 'devotional_buddhist']","['tamil', 'sinhala']",western,Galle Face Green,"['contemporary', 'traditional', 'fusion']","['romantic', 'spiritual', 'intellectual']",esala_perahera,['esala_perahera'],festival,2026-07-03 12:53:44.327709,50,500,upcoming,0.0,0.16666666666666666
E0521,Thai Pongal - Sandani Jayawardena,"['A0334', 'A0413']","['dance', 'visual_arts']","['bharatanatyam', 'fusion', 'contemporary']","['tamil', 'sinhala']",uva,Gangaramaya Temple Grounds,"['fusion', 'contemporary']","['intellectual', 'devotional', 'romantic']",thai_pongal,['thai_pongal'],festival,2026-07-08 12:53:44.327725,50,0,upcoming,0.0,0.0
E0522,Live Shehan Bandara,"['A0320', 'A0401', 'A0370']","['dance', 'drama', 'visual_arts']","['traditional', 'contemporary', 'nadagam']",['sinhala'],uva,Maharagama Youth Centre,['contemporary'],"['spiritual', 'patriotic', 'devotional']",Unknown,[],concert,2026-05-12 12:53:44.327742,200,0,upcoming,0.07692307692307693,0.0
E0523,Evening with Hiruni Ekanayake,"['A0378', 'A0415']","['drama', 'visual_arts']","['street_drama', 'sokari', 'traditional']",['sinhala'],sabaragamuwa,Mount Lavinia Hotel Ballroom,['contemporary'],"['romantic', 'spiritual', 'energetic']",Unknown,[],performance,2026-07-07 12:53:44.327758,500,2000,upcoming,0.23076923076923078,0.6666666666666666
E0524,Celebration of Ruwan Senanayake,['A0221'],['dance'],"['kandyan', 'contemporary']","['sinhala', 'english']",central,Dalada Maligawa (Temple of the Tooth),['traditional'],['energetic'],Unknown,[],concert,2026-06-27 12:53:44.327771,50,3000,upcoming,0.0,1.0
E0525,Independence Day - Anusha Kumara,"['A0075', 'A0305']","['literature', 'music']","['traditional', 'contemporary']","['tamil', 'sinhala', 'english']",southern,Anuradhapura Cultural Centre,['contemporary'],"['celebratory', 'devotional', 'romantic']",independence_day,['independence_day'],competition,2026-02-14 12:53:44.327788,500,1000,upcoming,0.23076923076923078,0.3333333333333333
E0526,Live Nalaka Fernando,['A0216'],['visual_arts'],['contemporary'],['english'],eastern,Gangaramaya Temple Grounds,['contemporary'],"['intellectual', 'celebratory', 'romantic']",Unknown,[],performance,2026-04-07 12:53:44.327802,100,500,upcoming,0.02564102564102564,0.16666666666666666
E0527,Live Ruwan Dissanayake,"['A0143', 'A0295']","['literature', 'music']","['contemporary', 'devotional_buddhist', 'baila']",['sinhala'],north_western,Sugathadasa Indoor Stadium,"['traditional', 'contemporary']","['spiritual', 'devotional', 'intellectual']",Unknown,[],performance,2026-02-20 12:53:44.327818,1000,1000,upcoming,0.48717948717948717,0.3333333333333333
E0528,Celebration of Chandima Rajapaksa,"['A0483', 'A0423']","['crafts', 'music']","['contemporary', 'fusion']","['tamil', 'sinhala']",uva,Anuradhapura Cultural Centre,"['contemporary', 'fusion']","['intellectual', 'devotional', 'energetic']",Unknown,[],workshop,2026-02-28 12:53:44.327834,500,1500,upcoming,0.23076923076923078,0.5
E0529,Live Ajith De Silva,['A0178'],['drama'],"['sokari', 'kolam']",['sinhala'],southern,Temple Trees Grounds,['traditional'],"['celebratory', 'energetic']",Unknown,[],performance,2026-06-04 12:53:44.327857,200,2000,upcoming,0.07692307692307693,0.6666666666666666
E0530,Night of Priya Mendis,['A0054'],['visual_arts'],['contemporary'],['tamil'],sabaragamuwa,Colombo Hilton Grand Ballroom,['contemporary'],"['celebratory', 'reflective']",Unknown,[],competition,2026-03-28 12:53:44.327871,500,3000,upcoming,0.23076923076923078,1.0
E0531,Celebration of Saman Perera,"['A0332', 'A0117']","['drama', 'literature']","['street_drama', 'experimental', 'traditional', 'contemporary']","['sinhala', 'english']",central,BMICH (Bandaranaike Memorial International Conference Hall),['contemporary'],"['celebratory', 'devotional', 'energetic']",Unknown,[],workshop,2026-05-15 12:53:44.327887,50,1500,upcoming,0.0,0.5
E0532,Peradeniya Arts Festival - Damith Asanka,['A0047'],['visual_arts'],['contemporary'],['tamil'],northern,Kandy Lake Club,['contemporary'],"['spiritual', 'energetic', 'celebratory']",peradeniya_arts_festival,['peradeniya_arts_festival'],concert,2026-02-22 12:53:44.327902,2000,0,upcoming,1.0,0.0
E0533,Night of Dilshan Gunasekara,['A0460'],['drama'],"['nadagam', 'kolam']",['sinhala'],southern,Independence Square,['traditional'],"['spiritual', 'reflective']",Unknown,[],competition,2026-03-15 12:53:44.327919,2000,3000,upcoming,1.0,1.0
E0534,Vesak - Thilini Fernando,"['A0314', 'A0432']","['dance', 'music']","['devotional_buddhist', 'folk']",['sinhala'],north_western,Cinnamon Lakeside Ballroom,"['traditional', 'contemporary']","['spiritual', 'devotional', 'celebratory']",vesak,['vesak'],performance,2026-05-04 12:53:44.327935,200,1000,upcoming,0.07692307692307693,0.3333333333333333
E0535,Night of Kamala De Silva,"['A0260', 'A0393']","['crafts', 'music']","['traditional', 'contemporary', 'folk_music', 'baila']","['tamil', 'sinhala']",eastern,Dalada Maligawa (Temple of the Tooth),['contemporary'],"['intellectual', 'energetic', 'celebratory']",Unknown,[],festival,2026-03-16 12:53:44.327951,50,500,upcoming,0.0,0.16666666666666666
E0536,Evening with Ravi Kumara,['A0404'],['literature'],"['traditional', 'contemporary']",['tamil'],southern,Regal Theatre (Colombo),['contemporary'],"['spiritual', 'energetic', 'romantic']",Unknown,[],ritual_ceremony,2026-07-29 12:53:44.327964,200,2000,upcoming,0.07692307692307693,0.6666666666666666
E0537,Evening with Lasith Jayasuriya,['A0352'],['drama'],['street_drama'],['sinhala'],eastern,Diyatha Uyana,['contemporary'],"['devotional', 'reflective']",Unknown,[],competition,2026-07-14 12:53:44.327978,50,0,upcoming,0.0,0.0
E0538,Celebration of Nadeeka Liyanage,"['A0292', 'A0390']","['dance', 'drama']","['street_drama', 'kolam', 'folk']",['sinhala'],southern,Cinnamon Grand Ballroom,"['traditional', 'contemporary']","['intellectual', 'reflective', 'romantic']",Unknown,[],ritual_ceremony,2026-06-30 12:53:44.327993,50,1000,upcoming,0.0,0.3333333333333333
E0539,Independence Day - Chaminda Senanayake,['A0083'],['visual_arts'],"['traditional', 'contemporary']","['sinhala', 'english']",sabaragamuwa,Gangaramaya Temple Grounds,['contemporary'],"['patriotic', 'reflective']",independence_day,['independence_day'],concert,2026-04-06 12:53:44.328007,500,0,upcoming,0.23076923076923078,0.0
E0540,Independence Day - Nadeesha Jayawardena,['A0207'],['drama'],['contemporary'],"['sinhala', 'english']",eastern,Lumbini Theatre (Havelock Town),['contemporary'],['patriotic'],independence_day,['independence_day'],ritual_ceremony,2026-04-15 12:53:44.328022,200,1000,upcoming,0.07692307692307693,0.3333333333333333
E0541,Evening with Isuru Fernando,"['A0208', 'A0429']","['drama', 'visual_arts']","['experimental', 'traditional', 'nurti']",['sinhala'],north_central,Nelum Pokuna Theatre,['contemporary'],"['intellectual', 'celebratory', 'reflective']",Unknown,[],festival,2026-03-01 12:53:44.328037,2000,1000,upcoming,1.0,0.3333333333333333
E0542,Peradeniya Arts Festival - Angelo Nadarajah,"['A0131', 'A0019', 'A0411']","['music', 'visual_arts']","['carnatic', 'traditional', 'contemporary']","['tamil', 'sinhala', 'english']",southern,Galle International Cricket Stadium,['contemporary'],"['spiritual', 'intellectual', 'patriotic']",peradeniya_arts_festival,['peradeniya_arts_festival'],ritual_ceremony,2026-07-04 12:53:44.328055,200,500,upcoming,0.07692307692307693,0.16666666666666666
E0543,Celebration of Kamala Kumar,['A0448'],['visual_arts'],"['traditional', 'contemporary']",['tamil'],western,Sugathadasa Indoor Stadium,['contemporary'],"['patriotic', 'devotional']",Unknown,[],concert,2026-05-24 12:53:44.328069,50,2000,upcoming,0.0,0.6666666666666666
E0544,Celebration of Kamala Pathirana,"['A0466', 'A0256']","['drama', 'literature']","['traditional', 'contemporary', 'nadagam']","['tamil', 'sinhala']",western,Nelum Pokuna Theatre,['contemporary'],"['intellectual', 'patriotic', 'celebratory']",Unknown,[],workshop,2026-03-15 12:53:44.328086,2000,1500,upcoming,1.0,0.5
E0545,Poson - Ruwan Senanayake,['A0221'],['dance'],"['kandyan', 'contemporary']","['sinhala', 'english']",central,Cinnamon Lakeside Ballroom,['traditional'],['energetic'],poson,['poson'],festival,2026-07-06 12:53:44.328100,2000,0,upcoming,1.0,0.0
E0546,Live Buddhika Samaraweera,['A0072'],['crafts'],['contemporary'],['english'],northern,Cinnamon Lakeside Ballroom,['contemporary'],"['patriotic', 'energetic']",Unknown,[],exhibition,2026-03-02 12:53:44.328113,200,500,upcoming,0.07692307692307693,0.16666666666666666
E0547,Celebration of Vasanthi Nadarajah,['A0183'],['dance'],['bharatanatyam'],['tamil'],northern,Colombo University Arts Theatre,['contemporary'],"['intellectual', 'romantic']",Unknown,[],ritual_ceremony,2026-06-03 12:53:44.328128,500,500,upcoming,0.23076923076923078,0.16666666666666666
E0548,Evening with Anusha Gunasekara,"['A0345', 'A0389']","['drama', 'visual_arts']","['experimental', 'traditional', 'contemporary', 'nadagam']","['sinhala', 'english']",eastern,Harold Peiris Gallery,['contemporary'],"['celebratory', 'devotional', 'energetic']",Unknown,[],festival,2026-04-24 12:53:44.328143,500,500,upcoming,0.23076923076923078,0.16666666666666666
E0549,Celebration of Senthil Weerasinghe,"['A0449', 'A0307']","['drama', 'music']","['devotional_hindu', 'nadagam']","['tamil', 'sinhala']",northern,Sugathadasa Indoor Stadium,['contemporary'],"['spiritual', 'devotional', 'energetic']",Unknown,[],performance,2026-02-21 12:53:44.328158,50,1500,upcoming,0.0,0.5
E0550,Vesak - Ravi Jayasuriya,['A0268'],['dance'],"['bharatanatyam', 'kandyan']",['tamil'],central,Harold Peiris Gallery,['traditional'],['celebratory'],vesak,['vesak'],workshop,2026-08-01 12:53:44.328172,2000,500,upcoming,1.0,0.16666666666666666
E0551,Evening with Vijay Wickremasinghe,"['A0163', 'A0298']",['literature'],"['traditional', 'contemporary']","['tamil', 'sinhala']",eastern,Bishop's College Auditorium,['contemporary'],"['celebratory', 'romantic']",Unknown,[],performance,2026-05-20 12:53:44.328187,100,2000,upcoming,0.02564102564102564,0.6666666666666666
